0.3187589989604297	0.363685165064083	0.350227134721764	0.32400388273814396	0.3583756389505043	0.3120916627169509	0.34418816394900004	0.31372231253267063
0.16680561560708573	0.18108228764116063	0.15395443090510244	0.1660892332004795	0.17334051901241873	0.16484277897482144	0.17344999174193101	0.16328443854233643
0.10323097068266329	0.11214075418247964	0.09458726304256156	0.10303900415502708	0.11221026351114083	0.1062850161852533	0.10907777510778564	0.1031127824214722
0.10290667307207856	0.10635664098636441	0.09655550072479874	0.11190566948522475	0.11182402314718146	0.10902835421287278	0.11247042382863158	0.1133199155801605
0.10075092810382746	0.10737643763359586	0.09138288748716127	0.10148116931460426	0.11049624632881219	0.10398995177953554	0.11082189455236065	0.10855146714632262
0.1018753157683482	0.10739173607196774	0.09574239120237196	0.11664376848826175	0.11475231933190594	0.10758463462234129	0.10844402422721486	0.11057156457853919
0.10918476377480185	0.10593214811029858	0.09445079988062328	0.11591554263093158	0.11935436230577529	0.10901285039230059	0.11853030215341638	0.1176496892768977
0.0757817817298382	0.07510636269609636	0.07243308047095559	0.08980632422139703	0.11778270382655374	0.10978695170949816	0.11918836345573593	0.12424846046754227
0.09641150692328423	0.09761115654976776	0.09077003362258483	0.11445122877220193	0.1316685712789691	0.12282468432186949	0.12039457663912129	0.13029340005942375
0.07193414288130044	0.07088627485967275	0.06258931520327445	0.08487761387159877	0.0985445012550043	0.11716325222427332	0.11677732713629008	0.14055090411295376
0.08135563179552018	0.0860738974252711	0.08427646230374963	0.1127650159925862	0.13078785763590603	0.13694664851656643	0.1355118169762037	0.13085278579238846
0.0723583542178675	0.0785018621003034	0.07803422670842099	0.08874835171413681	0.11513172090927469	0.10839964165029037	0.10345153656214146	0.12377519649079091
0.05760412026825259	0.06197867621292849	0.06872808031071455	0.07905007248192625	0.089908406299581	0.09117839805880297	0.0913725692933389	0.09432597841055783
0.054591322190099545	0.05827482842172592	0.06733208242193198	0.07071687938093052	0.08148165047855634	0.08597027895753254	0.09115096626357284	0.10453755353302475
0.08115805015041308	0.0843858862915445	0.09565448065674943	0.10785419499742935	0.12599795439069394	0.12105920302570439	0.12251797658914465	0.13525670963830022
0.05616171022325096	0.05811225597947685	0.06756455337015524	0.08300869338436148	0.10179983636402198	0.09075451156928711	0.10038252784451836	0.10480104217249779
0.044898485778696276	0.04885103061077746	0.05361033068954472	0.07295756752607432	0.0917524425493055	0.08320388493845325	0.0869090711751575	0.10082397617993237
