OVERALL_TRAIN_ACCURACY,OVERALL_TEST_ACCURACY,TRAIN_ACC_0,TEST_ACC_0,TRAIN_ACC_1,TEST_ACC_1,TRAIN_ACC_2,TEST_ACC_2,TRAIN_ACC_3,TEST_ACC_3,TRAIN_ACC_4,TEST_ACC_4,TRAIN_ACC_5,TEST_ACC_5,TRAIN_ACC_6,TEST_ACC_6,TRAIN_ACC_7,TEST_ACC_7,TRAIN_ACC_8,TEST_ACCURACY_8,TRAIN_ACCURACY_9,TEST_ACCURACY_9
84.875,85.66000366210938,99.30778321796387,99.6938775510204,99.58469296944527,100.0,76.92178583417254,78.87596899224806,98.53205023650301,99.10891089108911,99.34953782951044,99.79633401221996,86.75521121564287,86.65919282511211,98.74957755998648,97.49478079331942,97.52593774940144,97.76264591439688,9.827379935053838,12.217659137577002,78.48377878635064,82.06144697720515
84.32666778564453,84.86000061035156,99.12206652034442,99.48979591836735,99.54019578760011,99.73568281938326,73.71601208459215,74.2248062015504,98.05904420159844,98.61386138613861,99.34953782951044,100.0,85.51927688618336,86.88340807174887,98.74957755998648,97.39039665970772,97.06304868316042,97.37354085603113,11.946675781917621,12.114989733059549,76.41620440410153,80.0792864222002
85.15833282470703,85.75,99.2571332095222,99.28571428571429,99.55502818154851,99.91189427312776,77.71064115474992,79.16666666666667,97.73283314304355,98.7128712871287,99.43512495720644,100.0,90.4630142040214,91.14349775784753,98.80027036160865,98.01670146137788,98.02075019952115,97.76264591439688,10.152110750299094,11.08829568788501,77.10539586485123,79.98017839444995
84.0683364868164,84.55999755859375,99.15583319263887,99.28571428571429,99.42153663601306,99.64757709251101,72.60825780463243,75.29069767441861,98.3037024955146,98.61386138613861,99.45224238274564,99.69450101832994,83.98819406013651,85.31390134529148,98.69888475836431,97.7035490605428,95.61053471667996,94.8443579766537,11.741582635446932,11.08829568788501,77.84501596907043,81.26858275520317
76.76667022705078,76.41999816894531,99.07141651190275,99.48979591836735,99.4660338178582,99.55947136563877,3.289694528365223,3.682170542635659,98.22214973087587,98.91089108910892,99.12701129750086,99.59266802443992,81.3503043718871,81.39013452914799,98.46231835079419,97.7035490605428,95.75418994413408,94.26070038910505,6.580071782601265,6.057494866529774,81.62716422928223,82.45787908820614
76.3566665649414,76.45999908447266,99.27401654566943,99.59183673469387,99.58469296944527,99.8237885462555,0.050352467270896276,0.09689922480620156,98.1569075191649,98.61386138613861,99.31530297843204,99.38900203665987,71.27836192584394,71.74887892376681,98.68198715782358,97.49478079331942,97.3024740622506,96.88715953307393,17.70637497863613,17.145790554414784,76.66834762144899,81.9623389494549
83.09500122070312,83.3499984741211,99.30778321796387,99.48979591836735,99.59952536339365,99.73568281938326,55.80731789191004,57.46124031007752,97.43924319034416,98.61386138613861,99.31530297843204,99.79633401221996,76.20365246264527,75.33632286995515,98.3271375464684,97.28601252609603,97.25458898643257,96.78988326848248,24.628268672021875,24.435318275154003,78.58463607328963,81.46679881070366
73.75499725341797,73.58000183105469,99.44284990714165,99.59183673469387,99.61435775734203,99.73568281938326,0.0,0.0,96.88468439080084,98.31683168316832,99.29818555289285,99.69450101832994,67.68123962368567,66.92825112107623,98.36093274754985,97.7035490605428,95.8659217877095,95.91439688715953,1.1280123055887883,1.7453798767967146,73.0206757438225,73.53815659068384
